index,0
ca_export_FK,-0.0974548937866684
endettement,0.07941085158009019
evo_benefice,-0.011142807712959005
ratio_benef,0.005422809900315027
evo_effectif,-0.0027794294095428956
evo_risque,0.002508628374395001
age,-0.180231461935708
effectif_ETI,-0.1241502472448733
effectif_GE,-0.014878698373177233
effectif_MIC,1.1476192376088705
effectif_PME,-1.1122941458846791
ca_total_FL_ETI,-0.1241502472448733
ca_total_FL_GE,-0.014878698373177233
ca_total_FL_MIC,1.1476192376088705
ca_total_FL_PME,-1.1122941458846791
risque_eleve,0.1669705361008386
risque_faible,-0.23254106470116062
risque_moyen,0.09404687392269785
type_com_Commune monopolarisÃ©e,0.010022317972560724
type_com_Commune multipolarisÃ©e,-0.0047423496195802255
type_com_Espace Ã  dominante rurale,0.06501459846990032
type_com_PÃ´le urbain,-0.05689847515387114
activite_Commerce Autres,-0.023637859742315862
activite_Commerce de gros et intermÃ©diaires du commerce,-0.2365617715418398
activite_Construction : Autres,-0.046208098191222895
activite_Construction : Travaux divers. Menuiserie. Miroiterie,0.1300979431821768
activite_Hotels et restaurants,0.13893716383012378
activite_Industrie alimentaire. bois.cuir,0.007916563039612773
activite_Industrie manufacturiÃ¨re : Autres,-0.08795189164377959
activite_Industrie manufacturiÃ¨re : MÃ©tallurgie. travail des mÃ©taux,-0.010849346079615487
activite_SantÃ© et action sociale. services sociaux. Ã©ducation. autres,0.09249722803697659
activite_Services. Location. Immobilier,0.09729269760544036
activite_Transport,-0.02878320364936037
actionnaire_entreprise,-0.4202116035255103
actionnaire_famille,-0.18338251077795667
actionnaire_pas d'actionnaire,0.47688365144273054
actionnaire_personne physique,-0.028447917821318024
forme_jur_simpl_Affaire personnelle,0.16845073501829685
forme_jur_simpl_Autres,-0.006281604465152455
forme_jur_simpl_Coop. Ou union agricole,-0.017697794901441587
forme_jur_simpl_Forme juridique agricole,-0.014878698373177018
forme_jur_simpl_SARL,0.4297020463892417
forme_jur_simpl_Societe anonyme,-0.1915321447097979
forme_jur_simpl_SociÃ©tÃ© civile,-0.009689754764352364
forme_jur_simpl_SociÃ©tÃ© en nom collectif,-0.023886323937878814
forme_jur_simpl_SociÃ©tÃ© par actions simplifiÃ©e,-0.36575710670033557
