index,0
ca_export_FK,0.04830726603194337
endettement,-0.11165150974707881
evo_benefice,-0.007754786642642469
ratio_benef,0.0018684105354002517
evo_effectif,-0.023168862232389596
evo_risque,0.024623588663365333
age,0.1797493122576679
effectif_ETI,-0.12415024724487604
effectif_GE,-0.01487869837317803
effectif_MIC,-0.8705657618287641
effectif_PME,0.8982424171644651
ca_total_FL_ETI,-0.12415024724487604
ca_total_FL_GE,-0.01487869837317803
ca_total_FL_MIC,-0.8705657618287641
ca_total_FL_PME,0.8982424171644651
risque_eleve,-0.10198567879069388
risque_faible,0.11912781327472476
risque_moyen,-0.03071310168602597
type_com_Commune monopolarisÃ©e,0.005486739773657185
type_com_Commune multipolarisÃ©e,-0.005873531014663699
type_com_Espace Ã  dominante rurale,-0.05961820935397983
type_com_PÃ´le urbain,0.046974100209219063
activite_Commerce Autres,-0.08040411086618444
activite_Commerce de gros et intermÃ©diaires du commerce,0.2390100492261288
activite_Construction : Autres,0.0446153199609847
activite_Construction : Travaux divers. Menuiserie. Miroiterie,-0.17602558718516156
activite_Hotels et restaurants,-0.1548583688629745
activite_Industrie alimentaire. bois.cuir,0.016223936854229806
activite_Industrie manufacturiÃ¨re : Autres,0.19149168090761962
activite_Industrie manufacturiÃ¨re : MÃ©tallurgie. travail des mÃ©taux,0.03538704654348869
activite_SantÃ© et action sociale. services sociaux. Ã©ducation. autres,-0.08871678849738757
activite_Services. Location. Immobilier,-0.07639677007707572
activite_Transport,0.027410310005475714
actionnaire_entreprise,1.4493112953991858
actionnaire_famille,-0.18338251077794931
actionnaire_pas d'actionnaire,-1.0760211074122539
actionnaire_personne physique,-0.348622663367191
forme_jur_simpl_Affaire personnelle,-0.1944345520338796
forme_jur_simpl_Autres,-0.05174608731128795
forme_jur_simpl_Coop. Ou union agricole,0.011107334987252034
forme_jur_simpl_Forme juridique agricole,0.02159850769984556
forme_jur_simpl_SARL,-0.4976117256975671
forme_jur_simpl_Societe anonyme,0.16050795251867125
forme_jur_simpl_SociÃ©tÃ© civile,-0.0040854450202882165
forme_jur_simpl_SociÃ©tÃ© en nom collectif,0.08397323250494375
forme_jur_simpl_SociÃ©tÃ© par actions simplifiÃ©e,0.476634787068724
