index,0
ca_export_FK,2.8787660803128525
endettement,-0.18007378559650275
evo_benefice,0.262955180052071
ratio_benef,-0.0028191447863937366
evo_effectif,0.4388617786685663
evo_risque,-0.10728596102805742
age,0.4369253202620816
effectif_ETI,7.937215238080235
effectif_GE,0.9512299336581079
effectif_MIC,-0.8713691503495327
effectif_PME,-1.1122941458846478
ca_total_FL_ETI,7.937215238080235
ca_total_FL_GE,0.9512299336581079
ca_total_FL_MIC,-0.8713691503495327
ca_total_FL_PME,-1.1122941458846478
risque_eleve,-0.05073629496099035
risque_faible,0.010579893010476706
risque_moyen,0.04152832681624081
type_com_Commune monopolarisÃ©e,-0.057877835910840225
type_com_Commune multipolarisÃ©e,-0.026376227724976817
type_com_Espace Ã  dominante rurale,-0.12251480913298024
type_com_PÃ´le urbain,0.14908577758383745
activite_Commerce Autres,-0.005235095375817576
activite_Commerce de gros et intermÃ©diaires du commerce,0.5760098050524964
activite_Construction : Autres,-0.06683439791908444
activite_Construction : Travaux divers. Menuiserie. Miroiterie,-0.344972860653791
activite_Hotels et restaurants,-0.2122327675770381
activite_Industrie alimentaire. bois.cuir,0.10841132161088621
activite_Industrie manufacturiÃ¨re : Autres,0.2571854110264635
activite_Industrie manufacturiÃ¨re : MÃ©tallurgie. travail des mÃ©taux,-0.0589443061871963
activite_SantÃ© et action sociale. services sociaux. Ã©ducation. autres,-0.15690953902808943
activite_Services. Location. Immobilier,-0.1004563846186824
activite_Transport,-0.14088343083334984
actionnaire_entreprise,1.2302578186552475
actionnaire_famille,-0.045002226759189724
actionnaire_pas d'actionnaire,-0.9811562561461022
actionnaire_personne physique,-0.250377316780562
forme_jur_simpl_Affaire personnelle,-0.19785436768652348
forme_jur_simpl_Autres,0.021581400755586226
forme_jur_simpl_Coop. Ou union agricole,0.23505343254431418
forme_jur_simpl_Forme juridique agricole,-0.014878698373177459
forme_jur_simpl_SARL,-0.7821067919822465
forme_jur_simpl_Societe anonyme,0.39818193653943784
forme_jur_simpl_SociÃ©tÃ© civile,-0.014245137754264283
forme_jur_simpl_SociÃ©tÃ© en nom collectif,0.396735125922088
forme_jur_simpl_SociÃ©tÃ© par actions simplifiÃ©e,0.4884290040738668
